SK_ID_CURR,TARGET
284283,0.052
284294,0.023
284298,0.0
284305,0.083
284309,0.037
284311,0.0
284315,0.0
284338,0.24
284340,0.145
284342,0.124
284344,0.0
284348,0.045
284361,0.103
284373,0.042
284380,0.332
284408,0.0
284422,0.03
284423,0.113
284427,0.113
284433,0.172
284442,0.0
284462,0.122
284481,0.193
284487,0.039
284492,0.013
284495,0.064
284499,0.311
284503,0.0
284506,0.068
284507,0.0
284511,0.29
284512,0.059
284513,0.027
284520,0.101
284537,0.0
284557,0.186
284560,0.031
284571,0.145
284573,0.25
284574,0.021
284575,0.03
284576,0.154
284578,0.048
284592,0.043
284606,0.269
284609,0.087
284614,0.0
284627,0.022
284630,0.126
284633,0.02
284647,0.04
284650,0.083
284655,0.06
284661,0.01
284664,0.0
284668,0.0
284682,0.103
284683,0.14
284691,0.022
284692,0.16
284695,0.04
284751,0.508
284785,0.094
284796,0.0
284797,0.025
284799,0.069
284805,0.029
284811,0.027
284844,0.0
284856,0.142
284861,0.056
284864,0.037
284866,0.044
284867,0.0
284871,0.0
284873,0.014
284888,0.281
284895,0.011
284906,0.035
284907,0.128
284908,0.0
284914,0.043
284916,0.066
284920,0.178
284926,0.04
284934,0.061
284937,0.0
284949,0.038
284986,0.021
285002,0.077
285006,0.0
285007,0.197
285008,0.04
285016,0.0
285040,0.029
285041,0.006
285050,0.102
285051,0.0
285059,0.0
285077,0.103
285078,0.0
285097,0.019
285102,0.121
285104,0.0
285117,0.038
285119,0.114
285120,0.036
285122,0.095
285131,0.065
285137,0.034
285139,0.076
285147,0.035
285176,0.01
285177,0.0
285183,0.068
285184,0.0
285200,0.0
285213,0.119
285224,0.135
285232,0.108
285245,0.144
285249,0.009
285253,0.0
285268,0.0
285276,0.007
285282,0.143
285284,0.469
285297,0.125
285304,0.041
285305,0.057
285337,0.064
285346,0.026
285349,0.011
285354,0.079
285359,0.075
285366,0.236
285367,0.216
285368,0.182
285376,0.154
285382,0.013
285385,0.159
285389,0.0
285396,0.035
285398,0.117
285399,0.04
285403,0.056
285405,0.0
285407,0.096
285417,0.113
285419,0.085
285431,0.024
285457,0.064
285462,0.19
285463,0.026
285472,0.093
285476,0.02
285479,0.203
285482,0.111
285486,0.099
285487,0.051
285497,0.038
285498,0.049
285507,0.269
285509,0.021
285514,0.056
285516,0.039
285521,0.048
285525,0.013
285528,0.037
285555,0.107
285559,0.069
285561,0.0
285562,0.065
285565,0.137
285571,0.0
285583,0.08
285588,0.086
285603,0.0
285612,0.054
285628,0.155
285635,0.049
285649,0.105
285651,0.031
285653,0.051
285662,0.157
285665,0.018
285678,0.0
285681,0.0
285694,0.0
285695,0.018
285701,0.013
285721,0.14
285730,0.0
285733,0.022
285743,0.044
285744,0.0
285746,0.0
285778,0.044
285784,0.053
285808,0.017
285810,0.064
285831,0.157
285833,0.0
285841,0.024
285842,0.065
285844,0.0
285847,0.055
285853,0.012
285861,0.0
285863,0.0
285867,0.031
285870,0.365
285879,0.04
285880,0.017
285882,0.021
285893,0.0
285897,0.08
285912,0.064
285914,0.043
285918,0.062
285927,0.069
285931,0.0
285932,0.051
285962,0.03
285975,0.117
285978,0.148
285996,0.0
286000,0.058
286010,0.086
286011,0.188
286018,0.062
286033,0.055
286038,0.0
286042,0.0
286044,0.044
286047,0.026
286050,0.125
286052,0.034
286056,0.129
286058,0.021
286083,0.05
286088,0.126
286094,0.055
286107,0.268
286112,0.154
286124,0.0
286128,0.069
286141,0.107
286146,0.0
286147,0.067
286153,0.018
286163,0.035
286169,0.058
286175,0.11
286185,0.022
286194,0.0
286198,0.079
286201,0.0
286202,0.181
286213,0.072
286218,0.091
286250,0.018
286257,0.102
286264,0.0
286265,0.039
286266,0.025
286287,0.037
286292,0.017
286294,0.045
286295,0.065
286299,0.132
286300,0.121
286302,0.221
286310,0.25
286316,0.045
286332,0.098
286353,0.064
286354,0.0
286357,0.0
286375,0.0
286382,0.0
286389,0.1
286404,0.0
286405,0.108
286411,0.054
286412,0.058
286421,0.144
286423,0.0
286426,0.0
286433,0.035
286438,0.093
286441,0.032
286444,0.034
286447,0.035
286459,0.0
286473,0.0
286484,0.031
286485,0.452
286501,0.112
286502,0.095
286509,0.054
286511,0.0
286516,0.178
286547,0.162
286549,0.087
286553,0.0
286558,0.076
286566,0.013
286572,0.049
286582,0.041
286587,0.039
286590,0.087
286594,0.193
286598,0.029
286602,0.025
286608,0.191
286610,0.028
286627,0.039
286661,0.035
286664,0.076
286668,0.02
286683,0.035
286684,0.021
286689,0.0
286696,0.066
286697,0.0
286703,0.0
286705,0.053
286707,0.128
286708,0.0
286711,0.039
286714,0.054
286734,0.0
286747,0.071
286760,0.085
286763,0.056
286772,0.0
286773,0.025
286791,0.042
286813,0.184
286814,0.0
286817,0.038
286836,0.019
286838,0.059
286844,0.0
286854,0.067
286856,0.053
286859,0.025
286864,0.013
286865,0.187
286868,0.179
286881,0.089
286882,0.043
286888,0.0
286890,0.648
286892,0.093
286895,0.0
286906,0.072
286924,0.027
286930,0.0
286931,0.143
286942,0.057
286955,0.039
286960,0.0
286962,0.04
286966,0.035
286967,0.013
286971,0.044
286983,0.022
286985,0.0
286986,0.22
286987,0.212
286992,0.07
287003,0.074
287004,0.016
287006,0.097
287029,0.036
287036,0.05
287038,0.096
287049,0.038
287050,0.008
287057,0.03
287065,0.014
287066,0.173
287089,0.099
287093,0.344
287096,0.127
287103,0.105
287104,0.0
287109,0.0
287133,0.635
287137,0.0
287141,0.283
287146,0.036
287148,0.015
287177,0.036
287184,0.0
287197,0.079
287204,0.103
287206,0.115
287208,0.096
287225,0.041
287228,0.0
287252,0.119
287260,0.03
287264,0.116
287270,0.089
287271,0.091
287272,0.01
287274,0.0
287280,0.023
287281,0.084
287290,0.065
287298,0.036
287299,0.15
287301,0.005
287314,0.105
287321,0.0
287322,0.026
287329,0.164
287331,0.074
287337,0.039
287349,0.049
287358,0.085
287370,0.424
287371,0.058
287376,0.014
287378,0.025
287386,0.27
287394,0.075
287397,0.023
287419,0.084
287428,0.057
287438,0.0
287439,0.036
287449,0.072
287450,0.029
287460,0.0
287472,0.119
287474,0.149
287483,0.037
287495,0.075
287510,0.03
287512,0.027
287530,0.067
287531,0.019
287543,0.071
287549,0.108
287564,0.0
287574,0.046
287580,0.038
287587,0.076
287594,0.053
287605,0.0
287617,0.144
287621,0.0
287626,0.037
287629,0.083
287632,0.197
287636,0.081
287644,0.0
287648,0.133
287666,0.058
287672,0.071
287701,0.12
287708,0.0
287718,0.094
287724,0.131
287726,0.016
287729,0.0
287732,0.164
287733,0.016
287734,0.262
287750,0.16
287755,0.133
287762,0.19
287764,0.059
287766,0.024
287775,0.023
287781,0.05
287785,0.041
287789,0.0
287792,0.158
287796,0.021
287804,0.134
287822,0.037
287835,0.0
287840,0.072
287850,0.0
287851,0.111
287852,0.105
287858,0.0
287859,0.03
287860,0.094
287861,0.05
287866,0.0
287868,0.055
287873,0.0
287876,0.092
287877,0.057
287878,0.0
287879,0.165
287883,0.092
287888,0.019
287894,0.469
287895,0.0
287912,0.106
287915,0.131
287920,0.0
287922,0.0
287926,0.045
287929,0.084
287931,0.12
287936,0.062
287942,0.09
287946,0.0
287948,0.148
287963,0.275
288003,0.02
288005,0.018
288012,0.149
288013,0.141
288026,0.0
288027,0.04
288031,0.0
288039,0.0
288041,0.211
288045,0.0
288065,0.141
288068,0.082
288079,0.0
288084,0.488
288111,0.178
288129,0.06
288138,0.456
288154,0.165
288167,0.008
288178,0.089
288184,0.0
288193,0.018
288203,0.066
288207,0.197
288223,0.118
288226,0.09
288237,0.02
288257,0.389
288259,0.044
288269,0.074
288273,0.0
288276,0.071
288280,0.027
288283,0.073
288291,0.136
288299,0.064
288305,0.09
288316,0.0
288322,0.03
288333,0.017
288337,0.373
288341,0.0
288345,0.0
288348,0.034
288350,0.072
288353,0.182
288372,0.0
288375,0.236
288395,0.0
288408,0.107
288425,0.073
288430,0.256
288433,0.0
288459,0.118
288462,0.0
288463,0.064
288470,0.103
288472,0.123
288475,0.049
288495,0.229
288517,0.086
288530,0.15
288535,0.108
288539,0.0
288540,0.029
288547,0.333
288553,0.065
288555,0.305
288556,0.084
288562,0.0
288564,0.058
288567,0.196
288576,0.028
288579,0.0
288580,0.13
288589,0.087
288596,0.141
288597,0.159
288599,0.0
288601,0.057
288617,0.034
288621,0.126
288635,0.033
288656,0.009
288666,0.024
288670,0.15
288671,0.059
288673,0.045
288678,0.18
288693,0.246
288699,0.028
288706,0.0
288728,0.046
288739,0.089
288741,0.036
288755,0.0
288763,0.05
288766,0.061
288775,0.118
288780,0.017
288793,0.159
288811,0.026
288821,0.0
288829,0.096
288835,0.007
288836,0.059
288838,0.224
288851,0.022
288853,0.036
288854,0.039
288855,0.028
288876,0.039
288879,0.0
288884,0.257
288886,0.054
288891,0.064
288898,0.046
288911,0.29
288913,0.037
288927,0.0
288928,0.046
288931,0.0
288955,0.041
288961,0.028
288969,0.19
288971,0.051
288973,0.208
288982,0.0
288983,0.0
288986,0.037
288992,0.093
288993,0.038
288996,0.144
289007,0.179
289008,0.07
289014,0.046
289015,0.054
289016,0.046
289017,0.051
289028,0.039
289030,0.166
289040,0.032
289048,0.057
289051,0.157
289055,0.009
289057,0.028
289062,0.106
289063,0.094
289069,0.068
289073,0.036
289074,0.0
289085,0.042
289092,0.0
289097,0.024
289111,0.09
289112,0.184
289116,0.0
289123,0.0
289145,0.346
289146,0.148
289158,0.134
289165,0.0
289166,0.0
289167,0.188
289170,0.303
289193,0.064
289198,0.03
289209,0.216
289211,0.045
289215,0.045
289220,0.137
289232,0.096
289244,0.117
289258,0.048
289271,0.041
289274,0.165
289312,0.094
289321,0.083
289325,0.067
289333,0.054
289340,0.086
289368,0.0
289375,0.055
289380,0.05
289381,0.032
289384,0.0
289403,0.021
289408,0.107
289416,0.024
289463,0.16
289488,0.0
289495,0.2
289498,0.0
289499,0.025
289515,0.019
289531,0.017
289541,0.104
289554,0.016
289565,0.042
289590,0.039
289596,0.128
289601,0.129
289602,0.031
289603,0.066
289608,0.082
289622,0.097
289623,0.041
289625,0.032
289634,0.054
289648,0.128
289650,0.031
289662,0.056
289667,0.0
289674,0.0
289682,0.0
289702,0.04
289706,0.097
289709,0.274
289716,0.195
289725,0.029
289732,0.055
289743,0.04
289762,0.036
289766,0.055
289770,0.094
289775,0.154
289777,0.027
289783,0.102
289797,0.022
289798,0.01
289802,0.078
289812,0.0
289814,0.033
289819,0.062
289828,0.227
289831,0.146
289835,0.04
289844,0.0
289850,0.03
289851,0.142
289865,0.0
289869,0.112
289891,0.169
289907,0.076
289919,0.045
289923,0.132
289924,0.083
289927,0.059
289929,0.117
289951,0.035
289959,0.018
289964,0.076
289965,0.0
289966,0.0
289971,0.077
289988,0.091
289989,0.038
289995,0.148
290005,0.095
290013,0.273
290031,0.187
290036,0.077
290038,0.268
290041,0.13
290056,0.159
290058,0.031
290065,0.0
290069,0.096
290070,0.058
290074,0.343
290076,0.0
290082,0.097
290105,0.022
290111,0.0
290114,0.095
290116,0.037
290117,0.088
290128,0.168
290130,0.066
290139,0.099
290151,0.0
290154,0.0
290158,0.102
290180,0.06
290183,0.054
290190,0.133
290191,0.174
290199,0.082
290200,0.11
290202,0.028
290205,0.228
290206,0.016
290219,0.0
290227,0.0
290232,0.055
290233,0.0
290242,0.081
290246,0.018
290247,0.098
290257,0.062
290259,0.179
290260,0.041
290270,0.0
290273,0.087
290276,0.213
290281,0.0
290296,0.066
290303,0.05
290306,0.0
290331,0.058
290340,0.04
290349,0.138
290355,0.071
290365,0.131
290379,0.228
290389,0.028
290408,0.051
290409,0.197
290433,0.101
290437,0.072
290440,0.053
290448,0.108
290466,0.014
290467,0.038
290479,0.0
290490,0.076
290492,0.025
290503,0.062
290508,0.043
290524,0.0
290526,0.073
290527,0.039
290541,0.093
290557,0.119
290564,0.094
290572,0.05
290576,0.0
290588,0.031
290589,0.059
290595,0.068
290598,0.063
290605,0.071
290609,0.028
290610,0.039
290612,0.067
290634,0.06
290635,0.106
290644,0.461
290672,0.081
290681,0.098
290693,0.119
290695,0.015
290702,0.043
290703,0.014
290711,0.219
290713,0.101
290727,0.156
290730,0.032
290734,0.0
290745,0.126
290746,0.085
290751,0.107
290758,0.025
290766,0.0
290784,0.124
290786,0.015
290813,0.382
290849,0.0
290852,0.007
290881,0.386
290884,0.016
290885,0.0
290889,0.02
290911,0.047
290913,0.134
290923,0.027
290926,0.006
290936,0.079
290941,0.094
290945,0.064
290955,0.052
290961,0.0
290964,0.0
290967,0.026
290970,0.036
290974,0.047
290976,0.047
290978,0.0
290981,0.027
290991,0.0
291005,0.0
291009,0.025
291011,0.089
291012,0.266
291018,0.213
291023,0.0
291028,0.092
291034,0.027
291038,0.0
291039,0.121
291041,0.197
291045,0.071
291048,0.099
291052,0.135
291055,0.0
291082,0.147
291085,0.0
291086,0.019
291094,0.036
291103,0.085
291108,0.0
291110,0.094
291113,0.061
291117,0.035
291124,0.069
291129,0.037
291142,0.034
291155,0.267
291157,0.125
291177,0.035
291178,0.0
291180,0.035
291188,0.346
291198,0.067
291200,0.022
291202,0.055
291207,0.0
291218,0.0
291231,0.126
291232,0.099
291240,0.0
291241,0.236
291245,0.059
291256,0.009
291273,0.129
291274,0.172
291277,0.079
291290,0.219
291303,0.145
291310,0.0
291311,0.075
291319,0.274
291324,0.119
291331,0.074
291334,0.06
291348,0.0
291349,0.327
291359,0.064
291365,0.014
291379,0.0
291396,0.014
291411,0.051
291424,0.076
291425,0.0
291428,0.058
291446,0.064
291449,0.016
291461,0.0
291465,0.041
291480,0.223
291486,0.051
291487,0.0
291491,0.0
291499,0.017
291505,0.099
291512,0.116
291513,0.034
291521,0.0
291523,0.014
291543,0.085
291545,0.0
291546,0.152
291550,0.045
291552,0.039
291561,0.082
291579,0.11
291584,0.223
291586,0.069
291590,0.094
291592,0.577
291593,0.029
291599,0.057
291615,0.026
291617,0.018
291628,0.0
291654,0.058
291658,0.0
291659,0.03
291661,0.172
291671,0.069
291677,0.016
291689,0.0
291693,0.069
291695,0.043
291696,0.186
291697,0.079
291702,0.056
291711,0.008
291713,0.087
291715,0.091
291718,0.068
291733,0.073
291742,0.0
291748,0.0
291765,0.0
291771,0.07
291773,0.122
291788,0.04
291789,0.135
291796,0.057
291800,0.111
291817,0.029
291822,0.079
291840,0.14
291843,0.0
291855,0.16
291858,0.019
291870,0.0
291872,0.016
291874,0.0
291883,0.0
291888,0.092
291894,0.049
291901,0.019
291928,0.118
291930,0.0
291949,0.0
291951,0.113
291953,0.038
291955,0.082
291963,0.263
291969,0.086
291980,0.0
292010,0.025
292022,0.037
292023,0.044
292031,0.068
292034,0.031
292043,0.06
292049,0.073
292055,0.077
292062,0.091
292070,0.051
292072,0.221
292073,0.025
292082,0.088
292096,0.046
292098,0.112
292116,0.049
292118,0.104
292126,0.146
292128,0.041
292137,0.104
292138,0.039
292142,0.147
292149,0.161
292181,0.154
292189,0.044
292191,0.033
292205,0.104
292219,0.073
292227,0.035
292231,0.191
292238,0.095
292246,0.05
292248,0.092
292259,0.054
292261,0.068
292266,0.113
292267,0.044
292272,0.077
292278,0.249
292281,0.0
292286,0.052
292288,0.167
292289,0.0
292304,0.0
292307,0.038
292319,0.037
292320,0.0
292325,0.144
292326,0.157
292331,0.049
292332,0.026
292333,0.0
292334,0.077
292337,0.037
292338,0.0
292342,0.019
292347,0.063
292350,0.0
292355,0.011
292360,0.015
292362,0.028
292363,0.225
292364,0.048
292383,0.324
292397,0.097
292409,0.199
292417,0.09
292426,0.024
292428,0.021
292439,0.219
292443,0.097
292448,0.083
292451,0.027
292452,0.068
292456,0.027
292460,0.055
292463,0.062
292464,0.118
292476,0.106
292480,0.075
292483,0.03
292493,0.0
292501,0.258
292506,0.013
292508,0.016
292513,0.091
292525,0.073
292533,0.032
292540,0.163
292541,0.0
292544,0.022
292549,0.101
292550,0.046
292557,0.179
292558,0.0
292562,0.028
292564,0.019
292583,0.0
292612,0.067
292618,0.029
292623,0.153
292631,0.0
292633,0.108
292641,0.026
292643,0.07
292649,0.031
292650,0.096
292651,0.27
292655,0.106
292659,0.056
292677,0.027
292693,0.036
292697,0.083
292700,0.0
292702,0.063
292710,0.019
292727,0.138
292731,0.247
292732,0.0
292734,0.029
292735,0.011
292737,0.042
292739,0.0
292741,0.0
292767,0.019
292778,0.025
292807,0.191
292813,0.127
292834,0.203
292837,0.0
292839,0.0
292844,0.037
292869,0.03
292874,0.0
292892,0.072
292894,0.155
292916,0.0
292921,0.123
292925,0.122
292929,0.077
292933,0.054
292935,0.087
292938,0.052
292945,0.082
292946,0.103
292953,0.067
292966,0.198
292968,0.025
292983,0.025
292988,0.13
292992,0.033
292997,0.052
293002,0.048
293013,0.0
293030,0.343
293043,0.165
293070,0.273
293093,0.02
293103,0.187
293104,0.015
293117,0.28
293123,0.04
293126,0.272
293128,0.016
293136,0.03
293142,0.038
293146,0.328
293149,0.246
293159,0.052
293169,0.064
293172,0.077
293175,0.041
293176,0.097
293192,0.012
293213,0.109
293218,0.06
293219,0.077
293224,0.044
293225,0.099
293234,0.206
293243,0.179
293249,0.013
293256,0.021
293276,0.196
293283,0.226
293295,0.0
293308,0.068
293309,0.113
293316,0.083
293326,0.0
293330,0.046
293351,0.124
293361,0.044
293366,0.211
293376,0.12
293377,0.037
293382,0.069
293383,0.132
293385,0.065
293402,0.162
293403,0.118
293405,0.037
293412,0.093
293430,0.053
293435,0.027
293438,0.0
293445,0.045
293447,0.158
293451,0.054
293463,0.016
293471,0.036
293482,0.0
293485,0.045
293493,0.179
293496,0.031
293505,0.127
293507,0.067
293508,0.15
293518,0.071
293524,0.044
293527,0.062
293537,0.0
293542,0.107
293556,0.026
293560,0.135
293563,0.257
293565,0.007
293597,0.171
293603,0.017
293607,0.041
293621,0.029
293622,0.016
293623,0.141
293636,0.146
293643,0.071
293659,0.067
293678,0.067
293679,0.1
293681,0.068
293684,0.078
293692,0.075
293696,0.016
293733,0.023
293734,0.031
293745,0.045
293751,0.061
293770,0.2
293778,0.073
293789,0.02
293809,0.031
293815,0.014
293816,0.135
293819,0.117
293822,0.0
293846,0.328
293849,0.009
293850,0.081
293851,0.125
293860,0.033
293863,0.215
293881,0.088
293900,0.0
293907,0.082
293915,0.036
293931,0.035
293935,0.0
293942,0.075
293944,0.185
293967,0.146
293968,0.077
293971,0.007
293972,0.0
293974,0.066
293976,0.081
293985,0.029
293996,0.285
294004,0.028
294007,0.149
294010,0.02
294013,0.127
294016,0.179
294018,0.165
294028,0.171
294041,0.0
294047,0.0
294055,0.0
294062,0.06
294069,0.036
294075,0.248
294091,0.033
294108,0.022
294116,0.0
294125,0.0
294129,0.061
294130,0.028
294134,0.014
294135,0.094
294136,0.0
294141,0.035
294160,0.026
294164,0.096
294184,0.078
294191,0.048
294195,0.063
294199,0.019
294208,0.0
294221,0.008
294225,0.222
294230,0.0
294236,0.227
294256,0.0
294257,0.015
294258,0.152
294282,0.044
294287,0.037
294290,0.094
294300,0.074
294302,0.047
294313,0.0
294314,0.122
294322,0.03
294336,0.1
294339,0.179
294348,0.072
294365,0.208
294373,0.083
294383,0.028
294403,0.032
294406,0.0
294417,0.274
294452,0.17
294463,0.217
294471,0.039
294486,0.025
294501,0.105
294504,0.111
294509,0.073
294511,0.037
294519,0.028
294530,0.132
294532,0.135
294547,0.199
294548,0.0
294554,0.013
294577,0.287
294578,0.027
294580,0.054
294583,0.109
294592,0.037
294595,0.0
294602,0.0
294613,0.136
294617,0.009
294631,0.276
294641,0.081
294653,0.0
294657,0.045
294661,0.074
294665,0.019
294668,0.036
294671,0.0
294682,0.074
294685,0.022
294688,0.073
294690,0.513
294698,0.044
294717,0.104
294724,0.036
294726,0.011
294738,0.071
294744,0.08
294758,0.0
294762,0.016
294776,0.104
294777,0.032
294807,0.09
294816,0.083
294821,0.012
294825,0.091
294834,0.031
294835,0.032
294836,0.114
294840,0.029
294842,0.216
294864,0.0
294874,0.0
294880,0.098
294881,0.0
294897,0.036
294898,0.066
294920,0.104
294923,0.299
294926,0.061
294937,0.124
294941,0.065
294951,0.336
294952,0.0
294953,0.0
294982,0.092
294989,0.0
294995,0.121
295009,0.127
295010,0.128
295013,0.04
295016,0.022
295022,0.0
295024,0.082
295040,0.362
295045,0.058
295047,0.08
295056,0.099
295073,0.158
295080,0.033
295093,0.06
295094,0.209
295095,0.053
295107,0.0
295116,0.12
295140,0.0
295150,0.383
295154,0.226
295155,0.12
295162,0.065
295163,0.021
295168,0.28
295176,0.04
295182,0.024
295183,0.105
295216,0.0
295219,0.026
295239,0.068
295246,0.027
295255,0.069
295257,0.145
295261,0.012
295263,0.025
295265,0.092
295274,0.163
295281,0.105
295286,0.055
295299,0.107
295304,0.031
295306,0.032
295321,0.057
295339,0.016
295342,0.034
295346,0.133
295348,0.064
295354,0.012
295367,0.085
295372,0.0
295373,0.032
295374,0.064
295387,0.0
295389,0.0
295396,0.0
295415,0.082
295418,0.067
295421,0.0
295425,0.026
295431,0.0
295434,0.0
295443,0.105
295453,0.072
295473,0.038
295476,0.0
295477,0.134
295488,0.196
295499,0.097
295504,0.026
295505,0.122
295524,0.031
295529,0.08
295533,0.108
295534,0.0
295549,0.055
295565,0.028
295584,0.043
295585,0.058
295597,0.047
295599,0.124
295604,0.005
295616,0.089
295635,0.041
295637,0.017
295670,0.024
295678,0.0
295701,0.0
295711,0.102
295713,0.0
295734,0.063
295739,0.0
295750,0.057
295773,0.29
295783,0.09
295787,0.037
295790,0.061
295795,0.055
295820,0.02
295821,0.0
295826,0.024
295836,0.049
295837,0.0
295842,0.032
295848,0.0
295850,0.083
295869,0.024
295871,0.076
295873,0.0
295879,0.035
295880,0.209
295892,0.0
295904,0.141
295907,0.021
295908,0.06
295913,0.019
295918,0.099
295921,0.331
295924,0.153
295949,0.027
295953,0.059
295961,0.023
295968,0.099
295971,0.0
295985,0.0
295986,0.068
295987,0.06
295993,0.111
295997,0.186
296005,0.0
296007,0.052
296012,0.082
296022,0.054
296024,0.0
296032,0.054
296034,0.026
296062,0.0
296070,0.02
296074,0.028
296084,0.0
296087,0.017
296088,0.065
296089,0.163
296143,0.014
296172,0.017
296183,0.045
296185,0.029
296194,0.0
296199,0.196
296204,0.136
296206,0.206
296209,0.0
296229,0.138
296239,0.004
296253,0.047
296259,0.0
296264,0.0
296270,0.237
296273,0.0
296284,0.078
296285,0.146
296287,0.041
296288,0.099
296292,0.0
296300,0.176
296301,0.061
296321,0.305
296324,0.075
296335,0.363
296348,0.009
296354,0.037
296369,0.149
296376,0.078
296391,0.038
296393,0.049
296398,0.075
296428,0.089
296432,0.0
296433,0.061
296449,0.0
296450,0.0
296490,0.076
296498,0.114
296499,0.037
296500,0.057
296509,0.126
296514,0.0
296518,0.052
296527,0.012
296532,0.021
296541,0.022
296544,0.093
296546,0.0
296573,0.0
296578,0.054
296589,0.037
296594,0.086
296616,0.121
296623,0.069
296624,0.114
296632,0.034
296633,0.04
296639,0.101
296647,0.0
296656,0.257
296678,0.035
296679,0.069
296695,0.031
296696,0.113
296714,0.048
296721,0.062
296739,0.034
296744,0.378
296747,0.125
296758,0.0
296760,0.0
296766,0.041
296769,0.011
296776,0.023
296780,0.069
296782,0.312
296790,0.065
296795,0.053
296801,0.02
296803,0.119
296806,0.056
296811,0.063
296813,0.014
296818,0.361
296822,0.053
296839,0.072
296848,0.0
296863,0.094
296871,0.018
296872,0.306
296877,0.058
296882,0.106
296885,0.047
296903,0.196
296906,0.059
296912,0.033
296916,0.027
296922,0.037
296926,0.21
296927,0.036
296935,0.0
296939,0.05
296942,0.0
296954,0.15
296968,0.04
296971,0.079
296984,0.068
297004,0.013
297011,0.121
297017,0.047
297019,0.312
297021,0.045
297025,0.053
297033,0.143
297038,0.204
297042,0.466
297065,0.038
297089,0.0
297093,0.101
297098,0.067
297100,0.024
297111,0.046
297115,0.117
297121,0.248
297123,0.0
297129,0.047
297132,0.0
297139,0.074
297147,0.256
297148,0.245
297161,0.149
297167,0.025
297171,0.034
297173,0.042
297179,0.0
297189,0.212
297200,0.0
297201,0.063
297220,0.104
297229,0.101
297234,0.021
297252,0.101
297266,0.184
297269,0.008
297276,0.226
297292,0.0
297300,0.0
297303,0.0
297305,0.135
297307,0.097
297313,0.14
297336,0.075
297340,0.0
297344,0.015
297349,0.0
297358,0.038
297363,0.135
297369,0.0
297372,0.012
297380,0.179
297384,0.094
297385,0.137
297389,0.028
297390,0.0
297415,0.12
297419,0.0
297421,0.183
297424,0.017
297431,0.084
297447,0.07
297456,0.069
297457,0.051
297463,0.019
297464,0.086
297474,0.071
297479,0.0
297480,0.407
297494,0.0
297495,0.025
297507,0.02
297514,0.021
297515,0.012
297516,0.127
297521,0.041
297534,0.0
297553,0.0
297575,0.102
297584,0.0
297586,0.0
297606,0.0
297630,0.0
297636,0.048
297646,0.049
297650,0.013
297651,0.066
297656,0.031
297675,0.068
297681,0.09
297699,0.027
297702,0.093
297712,0.092
297718,0.0
297730,0.166
297731,0.038
297745,0.0
297768,0.148
297771,0.0
297774,0.046
297781,0.0
297786,0.119
297798,0.126
297809,0.07
297822,0.08
297828,0.029
297840,0.052
297852,0.049
297859,0.0
297868,0.05
297883,0.111
297887,0.0
297896,0.084
297898,0.022
297917,0.195
297943,0.0
297954,0.166
297965,0.0
297992,0.02
297993,0.053
298001,0.07
298005,0.049
298010,0.019
298013,0.055
298014,0.173
298015,0.093
298025,0.344
298026,0.0
298032,0.13
298039,0.236
298049,0.0
298051,0.022
298058,0.074
298062,0.021
298070,0.065
298078,0.0
298084,0.203
298108,0.123
298113,0.038
298115,0.052
298126,0.0
298131,0.009
298134,0.0
298135,0.038
298139,0.011
298142,0.006
298152,0.046
298154,0.031
298155,0.0
298161,0.236
298165,0.262
298166,0.266
298171,0.037
298179,0.061
298182,0.07
298187,0.0
298192,0.044
298194,0.063
298213,0.0
298215,0.132
298216,0.047
298217,0.014
298223,0.071
298256,0.09
298275,0.027
298277,0.133
298279,0.052
298285,0.115
298286,0.307
298296,0.0
298309,0.127
298312,0.04
298323,0.033
298330,0.017
298340,0.079
298341,0.059
298349,0.052
298353,0.013
298363,0.144
298367,0.034
298378,0.104
298380,0.074
298392,0.094
298395,0.079
298405,0.12
298426,0.253
298427,0.073
298444,0.028
298450,0.017
298458,0.0
298462,0.088
298463,0.012
298479,0.048
298480,0.046
298487,0.033
298499,0.044
298500,0.0
298506,0.055
298507,0.027
298512,0.128
298515,0.053
298517,0.08
298532,0.316
298533,0.038
298560,0.067
298564,0.045
298567,0.217
298568,0.04
298569,0.157
298570,0.145
298579,0.034
298583,0.0
298591,0.025
298593,0.145
298600,0.0
298609,0.0
298620,0.083
298622,0.0
298628,0.017
298633,0.072
298657,0.061
298669,0.075
298671,0.166
298677,0.036
298692,0.073
298703,0.056
298705,0.058
298711,0.03
298713,0.095
298757,0.229
298766,0.026
298768,0.185
298770,0.093
298776,0.153
298785,0.07
298787,0.054
298792,0.055
298795,0.045
298799,0.026
298806,0.211
298810,0.097
298818,0.078
298822,0.0
298823,0.031
298834,0.0
298837,0.087
298841,0.066
298845,0.035
298852,0.0
298855,0.037
298858,0.072
298860,0.061
298861,0.0
298863,0.0
298866,0.101
298873,0.115
298880,0.137
298889,0.052
298896,0.285
298917,0.178
298929,0.058
298940,0.053
298946,0.218
298949,0.0
298966,0.079
298984,0.0
298994,0.0
299004,0.323
299012,0.074
299022,0.247
299024,0.055
299026,0.041
299035,0.036
299036,0.0
299039,0.022
299061,0.188
299064,0.094
299067,0.059
299074,0.202
299075,0.041
299078,0.088
299109,0.158
299117,0.067
299121,0.036
299127,0.126
299134,0.0
299136,0.0
299137,0.123
299139,0.091
299168,0.0
299176,0.0
299184,0.059
299188,0.0
