SK_ID_CURR,TARGET
315714,0.082
315725,0.096
315738,0.079
315740,0.077
315749,0.109
315753,0.079
315757,0.083
315778,0.087
315781,0.077
315793,0.057
315813,0.071
315822,0.077
315827,0.075
315831,0.069
315843,0.109
315857,0.093
315864,0.108
315869,0.07
315870,0.09
315878,0.084
315891,0.076
315894,0.071
315895,0.102
315903,0.085
315917,0.087
315920,0.071
315937,0.082
315938,0.085
315947,0.095
315970,0.113
315971,0.069
315974,0.069
315984,0.077
315985,0.085
315988,0.064
315993,0.084
315995,0.111
315997,0.089
316000,0.085
316009,0.084
316011,0.083
316014,0.072
316021,0.082
316022,0.085
316023,0.085
316060,0.059
316063,0.092
316065,0.096
316066,0.075
316077,0.104
316083,0.061
316093,0.092
316100,0.057
316110,0.059
316118,0.071
316135,0.059
316139,0.1
316154,0.095
316156,0.07
316171,0.078
316173,0.07
316186,0.071
316188,0.067
316190,0.093
316195,0.095
316205,0.068
316214,0.073
316216,0.083
316220,0.075
316222,0.081
316224,0.093
316226,0.069
316230,0.085
316248,0.095
316258,0.12
316269,0.085
316270,0.078
316279,0.078
316286,0.079
316295,0.087
316297,0.079
316305,0.083
316312,0.077
316313,0.059
316314,0.099
316320,0.095
316321,0.054
316328,0.081
316329,0.062
316334,0.11
316364,0.057
316372,0.065
316382,0.073
316407,0.064
316411,0.102
316433,0.079
316435,0.08
316441,0.09
316456,0.059
316457,0.074
316462,0.089
316465,0.087
316466,0.1
316468,0.071
316469,0.083
316479,0.092
316481,0.079
316484,0.069
316502,0.081
316517,0.057
316525,0.074
316531,0.057
316546,0.073
316549,0.083
316557,0.075
316561,0.12
316564,0.074
316565,0.08
316594,0.124
316595,0.083
316600,0.067
316625,0.075
316645,0.095
316647,0.077
316659,0.084
316683,0.089
316694,0.083
316697,0.078
316701,0.073
316702,0.068
316703,0.07
316718,0.085
316723,0.086
316748,0.094
316756,0.098
316758,0.077
316763,0.075
316764,0.071
316768,0.079
316769,0.071
316772,0.077
316777,0.087
316781,0.076
316785,0.117
316786,0.082
316815,0.109
316816,0.102
316828,0.075
316831,0.085
316837,0.065
316843,0.084
316849,0.073
316854,0.075
316862,0.061
316867,0.065
316902,0.073
316903,0.054
316906,0.071
316914,0.057
316915,0.076
316923,0.082
316928,0.083
316930,0.09
316932,0.121
316940,0.071
316947,0.067
316948,0.057
316977,0.084
316983,0.075
316987,0.081
317003,0.077
317005,0.071
317035,0.075
317036,0.076
317043,0.079
317048,0.07
317056,0.069
317065,0.067
317079,0.081
317080,0.07
317083,0.085
317087,0.1
317103,0.073
317117,0.088
317119,0.074
317125,0.085
317126,0.095
317134,0.089
317138,0.073
317142,0.061
317150,0.069
317184,0.091
317190,0.076
317196,0.075
317197,0.085
317206,0.077
317210,0.081
317221,0.07
317226,0.086
317227,0.069
317236,0.057
317237,0.108
317241,0.059
317249,0.057
317256,0.077
317282,0.075
317294,0.069
317298,0.094
317300,0.073
317307,0.08
317311,0.067
317318,0.068
317322,0.08
317323,0.091
317332,0.081
317338,0.068
317346,0.077
317347,0.07
317349,0.085
317354,0.095
317369,0.101
317386,0.083
317389,0.057
317410,0.082
317411,0.08
317422,0.069
317434,0.07
317446,0.069
317449,0.057
317455,0.088
317469,0.054
317475,0.07
317476,0.081
317487,0.09
317488,0.083
317499,0.09
317500,0.065
317506,0.075
317515,0.085
317518,0.059
317520,0.09
317546,0.081
317549,0.114
317554,0.073
317565,0.083
317579,0.081
317591,0.079
317592,0.1
317593,0.084
317594,0.069
317601,0.091
317603,0.096
317606,0.091
317608,0.088
317611,0.057
317618,0.073
317628,0.075
317629,0.085
317642,0.088
317644,0.082
317648,0.094
317650,0.067
317665,0.077
317675,0.077
317695,0.104
317696,0.077
317704,0.093
317713,0.084
317730,0.091
317735,0.09
317736,0.073
317738,0.108
317747,0.104
317764,0.088
317765,0.084
317772,0.097
317774,0.077
317786,0.07
317788,0.059
317806,0.099
317809,0.123
317811,0.063
317814,0.084
317815,0.092
317830,0.084
317835,0.081
317843,0.069
317856,0.093
317863,0.093
317876,0.095
317889,0.077
317902,0.084
317910,0.064
317914,0.07
317933,0.083
317936,0.091
317940,0.075
317944,0.076
317952,0.089
317955,0.094
317958,0.073
317965,0.074
317966,0.081
317978,0.077
318000,0.063
318007,0.084
318008,0.085
318012,0.071
318016,0.059
318019,0.1
318020,0.083
318021,0.077
318025,0.081
318036,0.057
318044,0.071
318055,0.059
318056,0.093
318057,0.088
318065,0.091
318075,0.054
318081,0.089
318094,0.076
318096,0.083
318104,0.074
318105,0.082
318109,0.096
318113,0.057
318121,0.095
318122,0.095
318126,0.069
318127,0.07
318131,0.094
318135,0.106
318155,0.076
318156,0.07
318161,0.065
318164,0.084
318169,0.083
318173,0.091
318176,0.102
318177,0.089
318181,0.054
318187,0.061
318193,0.084
318203,0.082
318206,0.075
318214,0.082
318220,0.081
318232,0.074
318250,0.081
318251,0.074
318252,0.077
318254,0.083
318260,0.068
318261,0.054
318263,0.069
318264,0.095
318266,0.077
318267,0.084
318268,0.084
318270,0.09
318274,0.095
318282,0.07
318286,0.083
318292,0.076
318297,0.077
318320,0.059
318337,0.086
318343,0.081
318347,0.059
318351,0.09
318357,0.112
318360,0.075
318384,0.078
318385,0.085
318387,0.085
318390,0.077
318391,0.067
318393,0.078
318406,0.076
318408,0.121
318410,0.106
318424,0.103
318428,0.082
318432,0.077
318433,0.089
318445,0.086
318452,0.118
318467,0.082
318473,0.082
318480,0.07
318486,0.093
318496,0.075
318505,0.089
318511,0.113
318517,0.07
318522,0.09
318527,0.096
318530,0.059
318531,0.083
318533,0.063
318535,0.061
318536,0.083
318548,0.087
318551,0.079
318557,0.085
318576,0.076
318581,0.109
318607,0.082
318609,0.08
318615,0.103
318634,0.087
318640,0.119
318651,0.091
318657,0.086
318669,0.061
318674,0.078
318675,0.061
318686,0.077
318694,0.059
318760,0.07
318762,0.063
318763,0.063
318765,0.075
318766,0.069
318769,0.094
318775,0.07
318782,0.078
318786,0.109
318792,0.074
318801,0.092
318802,0.069
318803,0.111
318805,0.077
318813,0.122
318817,0.075
318821,0.07
318827,0.077
318834,0.093
318835,0.061
318851,0.07
318857,0.071
318862,0.073
318874,0.081
318878,0.082
318897,0.094
318909,0.095
318924,0.082
318927,0.07
318942,0.094
318946,0.087
318957,0.078
318959,0.077
318975,0.073
318982,0.057
318987,0.054
318993,0.073
318995,0.063
318996,0.076
318997,0.079
318999,0.075
319012,0.136
319014,0.076
319018,0.074
319020,0.089
319048,0.068
319052,0.093
319067,0.079
319083,0.076
319088,0.075
319089,0.078
319090,0.109
319096,0.088
319099,0.081
319108,0.075
319116,0.085
319117,0.075
319119,0.07
319126,0.093
319133,0.09
319135,0.082
319137,0.07
319143,0.111
319168,0.091
319170,0.071
319174,0.07
319181,0.057
319192,0.057
319193,0.081
319198,0.058
319211,0.082
319219,0.071
319220,0.074
319226,0.077
319240,0.076
319248,0.067
319257,0.057
319261,0.088
319264,0.077
319268,0.083
319289,0.088
319292,0.086
319295,0.09
319302,0.077
319308,0.082
319310,0.092
319313,0.084
319322,0.081
319329,0.071
319331,0.071
319334,0.075
319346,0.07
319352,0.114
319358,0.098
319363,0.075
319365,0.068
319370,0.07
319371,0.104
319372,0.081
319385,0.079
319387,0.057
319393,0.069
319396,0.086
319406,0.076
319439,0.07
319440,0.102
319441,0.125
319462,0.083
319471,0.063
319475,0.076
319476,0.083
319486,0.105
319487,0.073
319489,0.088
319491,0.086
319494,0.081
319496,0.125
319512,0.069
319519,0.057
319522,0.085
319530,0.065
319540,0.069
319547,0.083
319549,0.069
319559,0.085
319561,0.069
319566,0.065
319569,0.059
319574,0.075
319579,0.08
319580,0.074
319582,0.076
319583,0.074
319585,0.082
319598,0.092
319600,0.069
319602,0.054
319603,0.083
319604,0.054
319608,0.077
319622,0.081
319623,0.11
319625,0.07
319628,0.085
319637,0.106
319639,0.087
319658,0.081
319669,0.068
319677,0.07
319683,0.071
319688,0.059
319697,0.071
319700,0.069
319727,0.091
319747,0.087
319751,0.077
319758,0.061
319759,0.073
319765,0.075
319768,0.076
319774,0.075
319776,0.089
319777,0.086
319785,0.085
319789,0.081
319792,0.07
319799,0.07
319814,0.067
319815,0.075
319822,0.076
319829,0.083
319836,0.091
319837,0.075
319839,0.073
319843,0.061
319860,0.119
319876,0.108
319877,0.075
319887,0.093
319889,0.059
319892,0.104
319893,0.079
319897,0.108
319898,0.092
319911,0.07
319917,0.077
319923,0.094
319927,0.078
319929,0.09
319931,0.104
319948,0.083
319949,0.07
319992,0.073
319999,0.077
320001,0.105
320003,0.069
320004,0.089
320011,0.095
320012,0.057
320021,0.077
320026,0.094
320034,0.07
320041,0.101
320042,0.09
320046,0.076
320056,0.069
320062,0.077
320093,0.125
320094,0.091
320101,0.085
320114,0.087
320126,0.083
320128,0.078
320137,0.079
320149,0.069
320165,0.075
320172,0.085
320173,0.083
320175,0.095
320179,0.084
320181,0.067
320191,0.07
320192,0.084
320195,0.054
320199,0.076
320202,0.069
320203,0.098
320205,0.067
320224,0.102
320227,0.09
320228,0.069
320248,0.093
320252,0.054
320254,0.098
320259,0.071
320267,0.102
320276,0.059
320287,0.115
320291,0.084
320295,0.091
320297,0.079
320305,0.086
320321,0.102
320331,0.101
320336,0.095
320341,0.079
320344,0.083
320356,0.071
320362,0.07
320369,0.069
320379,0.075
320387,0.068
320397,0.07
320412,0.07
320421,0.075
320428,0.095
320429,0.098
320430,0.088
320434,0.076
320453,0.086
320462,0.068
320469,0.076
320475,0.059
320478,0.089
320484,0.085
320494,0.073
320499,0.054
320541,0.081
320550,0.069
320561,0.059
320562,0.07
320564,0.083
320566,0.094
320568,0.077
320593,0.069
320609,0.081
320614,0.088
320621,0.054
320639,0.113
320640,0.084
320656,0.087
320657,0.065
320670,0.069
320672,0.074
320691,0.091
320693,0.069
320698,0.07
320699,0.084
320704,0.077
320709,0.069
320711,0.065
320724,0.083
320737,0.098
320744,0.107
320747,0.064
320750,0.121
320752,0.07
320760,0.09
320765,0.09
320767,0.081
320778,0.113
320784,0.079
320789,0.078
320793,0.059
320795,0.095
320805,0.088
320806,0.097
320823,0.105
320828,0.09
320833,0.087
320843,0.076
320846,0.075
320851,0.096
320852,0.079
320869,0.078
320873,0.097
320890,0.079
320905,0.09
320912,0.108
320914,0.077
320915,0.07
320920,0.075
320924,0.054
320925,0.077
320936,0.084
320937,0.054
320940,0.091
320943,0.076
320954,0.057
320959,0.085
320960,0.088
320966,0.074
320968,0.071
320975,0.075
320978,0.076
320979,0.057
320981,0.076
320987,0.068
320989,0.092
321009,0.102
321021,0.083
321035,0.084
321038,0.073
321039,0.101
321051,0.067
321058,0.059
321066,0.119
321075,0.079
321092,0.075
321098,0.098
321107,0.081
321116,0.109
321118,0.076
321124,0.085
321131,0.069
321134,0.085
321140,0.085
321143,0.085
321145,0.068
321150,0.073
321151,0.078
321153,0.095
321154,0.089
321156,0.079
321160,0.067
321176,0.084
321183,0.078
321187,0.083
321196,0.083
321197,0.097
321204,0.101
321208,0.083
321209,0.083
321223,0.085
321226,0.068
321227,0.096
321236,0.066
321249,0.09
321250,0.081
321253,0.09
321256,0.09
321276,0.111
321298,0.084
321303,0.057
321309,0.073
321313,0.096
321322,0.113
321345,0.076
321350,0.085
321355,0.057
321358,0.07
321370,0.098
321377,0.096
321385,0.122
321398,0.09
321401,0.073
321415,0.075
321416,0.114
321419,0.073
321427,0.081
321433,0.083
321439,0.094
321455,0.081
321463,0.12
321465,0.075
321480,0.057
321486,0.075
321498,0.08
321502,0.085
321510,0.094
321524,0.07
321526,0.127
321528,0.076
321533,0.083
321536,0.089
321548,0.079
321557,0.057
321564,0.108
321567,0.07
321602,0.114
321625,0.087
321627,0.077
321640,0.077
321645,0.083
321648,0.057
321649,0.086
321652,0.088
321659,0.085
321667,0.059
321676,0.081
321696,0.068
321697,0.097
321702,0.071
321704,0.088
321706,0.065
321710,0.061
321722,0.073
321760,0.073
321770,0.106
321779,0.059
321784,0.107
321786,0.086
321792,0.068
321795,0.086
321801,0.089
321804,0.069
321806,0.08
321807,0.082
321808,0.097
321809,0.073
321825,0.086
321828,0.089
321843,0.085
321848,0.068
321854,0.083
321869,0.077
321870,0.078
321887,0.068
321896,0.095
321898,0.122
321908,0.075
321910,0.059
321915,0.085
321919,0.093
321922,0.075
321928,0.087
321929,0.077
321932,0.085
321934,0.092
321936,0.124
321956,0.077
321957,0.093
321965,0.054
321970,0.085
321974,0.07
321980,0.066
321985,0.067
321992,0.091
321999,0.094
322005,0.071
322018,0.068
322020,0.059
322021,0.085
322023,0.082
322024,0.084
322039,0.07
322054,0.09
322061,0.069
322082,0.054
322088,0.095
322093,0.076
322105,0.115
322111,0.077
322113,0.086
322117,0.076
322120,0.085
322123,0.069
322132,0.084
322136,0.087
322141,0.097
322147,0.084
322169,0.075
322170,0.09
322172,0.083
322196,0.079
322198,0.085
322217,0.064
322226,0.098
322227,0.081
322229,0.09
322242,0.069
322244,0.063
322249,0.069
322250,0.078
322253,0.077
322254,0.105
322267,0.065
322269,0.066
322274,0.122
322285,0.108
322309,0.107
322320,0.075
322327,0.067
322331,0.07
322332,0.075
322334,0.089
322339,0.084
322348,0.077
322350,0.099
322354,0.085
322356,0.076
322367,0.098
322369,0.08
322372,0.084
322374,0.079
322383,0.084
322388,0.111
322393,0.084
322395,0.084
322407,0.062
322413,0.071
322416,0.067
322419,0.073
322424,0.073
322432,0.079
322442,0.061
322447,0.073
322448,0.083
322460,0.087
322461,0.118
322468,0.057
322472,0.117
322473,0.11
322488,0.07
322490,0.082
322491,0.079
322497,0.085
322503,0.076
322521,0.117
322525,0.078
322533,0.087
322549,0.079
322561,0.074
322566,0.063
322570,0.113
322574,0.059
322578,0.057
322579,0.079
322586,0.057
322596,0.084
322598,0.075
322603,0.113
322614,0.079
322626,0.069
322630,0.087
322639,0.101
322640,0.084
322642,0.077
322651,0.077
322652,0.09
322656,0.077
322662,0.085
322664,0.081
322681,0.096
322684,0.069
322685,0.109
322711,0.1
322717,0.077
322719,0.067
322730,0.061
322740,0.075
322743,0.08
322749,0.057
322757,0.08
322759,0.088
322760,0.069
322770,0.067
322786,0.087
322797,0.073
322800,0.096
322815,0.07
322831,0.069
322835,0.087
322841,0.065
322845,0.078
322846,0.058
322851,0.085
322852,0.071
322877,0.067
322880,0.081
322893,0.088
322911,0.083
322928,0.101
322934,0.084
322938,0.093
322950,0.078
322959,0.059
322961,0.089
322965,0.096
322966,0.079
322968,0.063
322977,0.093
322979,0.08
322986,0.098
322990,0.091
322998,0.077
323005,0.068
323008,0.077
323014,0.085
323015,0.067
323025,0.077
323030,0.083
323033,0.082
323036,0.079
323043,0.084
323049,0.066
323051,0.137
323053,0.075
323056,0.101
323059,0.092
323076,0.077
323088,0.067
323108,0.107
323112,0.081
323127,0.075
323135,0.063
323137,0.073
323141,0.073
323142,0.063
323147,0.089
323150,0.084
323153,0.094
323156,0.091
323161,0.07
323171,0.069
323173,0.088
323176,0.085
323184,0.07
323189,0.079
323193,0.074
323209,0.085
323218,0.084
323224,0.131
323235,0.09
323236,0.057
323242,0.075
323252,0.079
323253,0.123
323254,0.071
323271,0.079
323276,0.085
323278,0.087
323281,0.076
323285,0.084
323289,0.072
323292,0.054
323297,0.099
323312,0.076
323318,0.077
323319,0.076
323324,0.089
323325,0.091
323328,0.085
323334,0.094
323338,0.085
323340,0.071
323343,0.094
323354,0.083
323373,0.083
323376,0.077
323381,0.09
323382,0.073
323383,0.095
323387,0.077
323394,0.078
323398,0.086
323405,0.093
323407,0.084
323428,0.119
323436,0.089
323451,0.07
323455,0.087
323463,0.076
323466,0.088
323475,0.079
323477,0.064
323481,0.065
323485,0.059
323488,0.1
323493,0.077
323494,0.066
323505,0.07
323506,0.083
323509,0.054
323518,0.08
323530,0.07
323539,0.069
323549,0.085
323557,0.081
323568,0.084
323569,0.076
323571,0.059
323573,0.088
323585,0.083
323588,0.089
323599,0.091
323615,0.079
323617,0.07
323620,0.107
323636,0.065
323665,0.078
323670,0.069
323675,0.076
323688,0.113
323693,0.07
323694,0.057
323696,0.069
323710,0.086
323716,0.079
323718,0.094
323719,0.074
323720,0.067
323722,0.069
323729,0.115
323738,0.081
323740,0.075
323787,0.057
323795,0.063
323801,0.083
323810,0.075
323822,0.079
323825,0.075
323833,0.077
323860,0.062
323871,0.075
323879,0.087
323888,0.094
323891,0.108
323894,0.073
323909,0.081
323911,0.063
323920,0.111
323923,0.079
323930,0.083
323935,0.065
323937,0.087
323938,0.075
323948,0.098
323956,0.079
323962,0.117
323964,0.054
323966,0.071
323970,0.077
323972,0.071
323977,0.084
323985,0.1
323989,0.067
323994,0.075
324010,0.077
324020,0.057
324033,0.07
324052,0.085
324055,0.07
324075,0.079
324087,0.085
324088,0.075
324091,0.075
324104,0.082
324109,0.084
324114,0.057
324118,0.075
324125,0.107
324130,0.092
324146,0.075
324149,0.057
324156,0.079
324170,0.084
324171,0.095
324172,0.081
324178,0.094
324180,0.103
324220,0.089
324222,0.078
324227,0.081
324229,0.097
324230,0.067
324235,0.059
324243,0.075
324247,0.103
324264,0.124
324269,0.075
324270,0.081
324271,0.094
324291,0.111
324293,0.107
324296,0.096
324298,0.084
324302,0.101
324305,0.073
324310,0.057
324325,0.059
324339,0.079
324345,0.082
324347,0.065
324356,0.071
324383,0.081
324387,0.081
324393,0.083
324400,0.059
324401,0.071
324412,0.079
324414,0.113
324415,0.092
324416,0.087
324420,0.129
324437,0.081
324445,0.102
324464,0.095
324472,0.077
324496,0.085
324499,0.077
324512,0.079
324544,0.095
324545,0.063
324552,0.1
324553,0.07
324558,0.104
324559,0.075
324572,0.061
324582,0.081
324595,0.097
324596,0.095
324598,0.104
324614,0.092
324620,0.099
324621,0.071
324624,0.082
324651,0.075
324655,0.089
324669,0.057
324674,0.108
324677,0.054
324681,0.078
324689,0.069
324708,0.07
324714,0.099
324716,0.093
324719,0.081
324731,0.093
324733,0.072
324741,0.106
324745,0.075
324747,0.1
324748,0.054
324764,0.092
324772,0.077
324788,0.081
324795,0.07
324801,0.07
324811,0.082
324816,0.095
324821,0.094
324825,0.089
324840,0.093
324841,0.092
324854,0.077
324866,0.074
324884,0.075
324894,0.085
324895,0.085
324913,0.075
324914,0.07
324944,0.083
324949,0.1
324978,0.068
324983,0.058
324987,0.093
324995,0.059
325000,0.069
325001,0.124
325005,0.076
325017,0.083
325019,0.086
325020,0.079
325021,0.093
325041,0.076
325063,0.099
325066,0.087
325070,0.097
325102,0.115
325117,0.069
325121,0.081
325136,0.077
325153,0.057
325157,0.071
325158,0.061
325163,0.113
325180,0.091
325181,0.075
325185,0.093
325194,0.076
325196,0.091
325206,0.077
325212,0.101
325217,0.089
325218,0.086
325223,0.081
325238,0.094
325254,0.089
325258,0.079
325268,0.074
325269,0.091
325275,0.067
325277,0.075
325282,0.082
325284,0.057
325289,0.081
325291,0.089
325300,0.079
325303,0.079
325306,0.067
325313,0.077
325316,0.086
325318,0.078
325332,0.065
325344,0.089
325354,0.071
325360,0.084
325364,0.083
325375,0.085
325377,0.059
325380,0.057
325390,0.075
325392,0.07
325395,0.081
325411,0.069
325412,0.085
325420,0.081
325424,0.085
325433,0.079
325438,0.058
325439,0.083
325443,0.079
325454,0.099
325464,0.075
325473,0.069
325476,0.069
325495,0.113
325525,0.071
325529,0.075
325552,0.069
325553,0.089
325564,0.085
325565,0.109
325580,0.067
325590,0.093
325591,0.081
325596,0.057
325601,0.054
325602,0.09
325623,0.069
325625,0.07
325641,0.107
325645,0.059
325657,0.064
325680,0.079
325691,0.083
325701,0.075
325710,0.079
325712,0.078
325714,0.1
325716,0.079
325724,0.101
325744,0.073
325751,0.127
325757,0.081
325765,0.094
325767,0.142
325770,0.101
325778,0.071
325784,0.057
325791,0.077
325809,0.092
325814,0.093
325817,0.088
325820,0.103
325822,0.099
325830,0.088
325832,0.115
325840,0.071
325849,0.079
325852,0.068
325859,0.054
325864,0.079
325865,0.087
325879,0.081
325890,0.075
325899,0.063
325908,0.073
325916,0.071
325918,0.073
325919,0.061
325922,0.077
325925,0.079
325934,0.069
325939,0.07
325942,0.071
325948,0.094
325954,0.069
325962,0.059
325966,0.087
325969,0.069
325971,0.054
325972,0.061
325976,0.073
325981,0.07
325992,0.065
326013,0.064
326017,0.076
326019,0.076
326027,0.09
326028,0.07
326033,0.081
326041,0.076
326043,0.1
326049,0.11
326054,0.09
326057,0.094
326074,0.071
326078,0.075
326083,0.087
326084,0.081
326085,0.083
326087,0.075
326088,0.092
326102,0.133
326117,0.076
326145,0.093
326150,0.072
326160,0.09
326166,0.081
326170,0.078
326180,0.07
326182,0.097
326186,0.059
326188,0.084
326190,0.1
326196,0.113
326199,0.09
326201,0.089
326204,0.073
326209,0.074
326211,0.073
326218,0.083
326239,0.071
326259,0.079
326260,0.091
326284,0.085
326289,0.085
326290,0.09
326295,0.083
326299,0.114
326305,0.076
326309,0.079
326323,0.078
326364,0.075
326369,0.084
326385,0.079
326410,0.073
326411,0.075
326418,0.068
326428,0.065
326435,0.078
326437,0.075
326438,0.085
326451,0.08
326464,0.12
326471,0.07
326472,0.105
326475,0.09
326477,0.07
326480,0.054
326486,0.075
326502,0.07
326506,0.091
326513,0.075
326516,0.062
326528,0.075
326530,0.09
326531,0.102
326532,0.075
326538,0.054
326551,0.083
326559,0.059
326576,0.079
326577,0.09
326602,0.087
326606,0.069
326618,0.105
326620,0.076
326624,0.098
326639,0.07
326647,0.11
326652,0.087
326661,0.091
326667,0.073
326670,0.087
326672,0.071
326693,0.087
326704,0.083
326723,0.094
326734,0.075
326738,0.093
326746,0.057
326753,0.054
326754,0.075
326763,0.097
326779,0.085
326785,0.093
326786,0.067
326787,0.079
326789,0.069
326799,0.076
326802,0.083
326804,0.061
326823,0.085
326827,0.098
326833,0.07
326838,0.079
326842,0.07
326856,0.107
326867,0.059
326870,0.063
326871,0.07
326875,0.086
326879,0.078
326884,0.09
326900,0.106
326904,0.057
326905,0.083
326917,0.075
326919,0.069
326921,0.107
326929,0.075
326942,0.061
326944,0.069
326953,0.081
326968,0.07
326985,0.073
326987,0.072
326988,0.085
326994,0.07
327005,0.069
327010,0.111
327017,0.078
327026,0.079
327030,0.073
327031,0.096
327045,0.084
327054,0.062
327078,0.077
327080,0.068
327087,0.146
327137,0.069
327147,0.081
327150,0.098
327153,0.083
327160,0.063
327164,0.081
327169,0.109
327187,0.099
327188,0.077
327189,0.073
327194,0.076
327196,0.113
327202,0.08
327207,0.07
327215,0.069
327216,0.07
327220,0.091
327222,0.081
327230,0.085
327231,0.098
327238,0.089
327247,0.065
327262,0.078
327265,0.077
327267,0.07
327273,0.054
327276,0.09
327280,0.082
327287,0.088
327301,0.073
327307,0.076
327309,0.088
327316,0.068
327327,0.083
327334,0.097
327335,0.079
327338,0.069
327341,0.077
327350,0.073
327355,0.07
327370,0.068
327386,0.081
327391,0.095
327393,0.091
327408,0.075
327415,0.116
327431,0.107
327445,0.083
327449,0.098
327457,0.081
327488,0.059
327489,0.071
327523,0.091
327537,0.078
327550,0.104
327556,0.075
327562,0.069
327567,0.084
327587,0.082
327594,0.075
327602,0.07
327604,0.075
327609,0.064
327618,0.084
327620,0.077
327626,0.082
327628,0.07
327629,0.085
327631,0.081
327633,0.081
327638,0.068
327665,0.057
327689,0.077
327697,0.086
327702,0.073
327704,0.112
327723,0.061
327726,0.089
327732,0.101
327739,0.073
327750,0.065
327751,0.07
327765,0.097
327766,0.073
327771,0.064
327772,0.112
327774,0.089
327784,0.076
327789,0.057
327794,0.069
327799,0.082
327803,0.081
327817,0.085
327819,0.07
327823,0.086
327828,0.114
327834,0.091
327835,0.057
327866,0.102
327871,0.092
327886,0.061
327900,0.089
327901,0.103
327904,0.088
327906,0.097
327908,0.081
327909,0.07
327914,0.098
327917,0.098
327928,0.075
327947,0.067
327949,0.057
327952,0.083
327954,0.081
327962,0.075
327964,0.122
327985,0.07
327996,0.07
327997,0.104
328013,0.057
328017,0.079
328027,0.077
328029,0.084
328042,0.09
328043,0.08
328064,0.113
328072,0.078
328074,0.09
328080,0.075
328086,0.076
328122,0.082
328126,0.061
328127,0.088
328142,0.057
328144,0.068
328150,0.094
328154,0.087
328160,0.069
328171,0.099
328179,0.067
328192,0.069
328195,0.077
328196,0.069
328201,0.07
328203,0.105
328217,0.07
328218,0.081
328228,0.095
328231,0.087
328246,0.076
328252,0.084
328255,0.083
328264,0.067
328281,0.073
328282,0.075
328291,0.082
328303,0.064
328305,0.088
328313,0.084
328336,0.071
328340,0.073
328343,0.081
328368,0.098
328372,0.094
328381,0.061
328383,0.095
328385,0.073
328393,0.069
328395,0.073
328409,0.088
328424,0.094
328427,0.107
328456,0.075
328463,0.074
328489,0.074
328491,0.057
328509,0.08
328516,0.081
328524,0.064
328535,0.075
328536,0.075
328539,0.073
328542,0.113
328545,0.093
328549,0.081
328554,0.065
328558,0.082
328571,0.076
328576,0.083
328578,0.093
328588,0.092
328601,0.077
328604,0.089
328624,0.066
328629,0.08
328632,0.061
328634,0.084
328636,0.087
328637,0.078
328647,0.084
328668,0.07
328669,0.076
328678,0.07
328684,0.082
328694,0.071
328705,0.079
328712,0.07
328720,0.075
328729,0.09
328730,0.063
328733,0.075
328758,0.095
328761,0.087
328764,0.068
328777,0.086
328783,0.09
328813,0.088
328819,0.061
328826,0.075
328829,0.089
328834,0.057
328845,0.077
328856,0.087
328865,0.095
328868,0.078
328878,0.101
328896,0.082
328899,0.057
328909,0.08
328914,0.059
328926,0.091
328934,0.061
328935,0.059
328949,0.082
328954,0.081
328957,0.067
328968,0.081
328974,0.08
328984,0.077
328991,0.069
328997,0.08
329000,0.071
329005,0.082
329007,0.057
329018,0.058
329034,0.089
329051,0.097
329052,0.082
329055,0.1
329062,0.102
329064,0.1
329070,0.102
329075,0.068
329078,0.083
329081,0.069
329086,0.114
329101,0.077
329105,0.095
329113,0.101
329119,0.124
329133,0.067
329135,0.081
329138,0.066
329143,0.079
329157,0.073
329165,0.085
329170,0.07
329176,0.092
329177,0.076
329179,0.07
329196,0.082
329209,0.078
329219,0.09
329241,0.077
329245,0.094
329248,0.073
329249,0.084
329251,0.077
329252,0.059
329256,0.096
329261,0.081
329264,0.097
329297,0.08
329310,0.07
329320,0.082
329328,0.079
329340,0.096
329347,0.07
329351,0.077
329356,0.079
329360,0.109
329364,0.088
329365,0.069
329381,0.089
329383,0.089
329385,0.075
329388,0.082
329390,0.069
329393,0.084
329403,0.093
329409,0.081
329418,0.102
329428,0.075
329433,0.094
329439,0.068
329459,0.098
329463,0.069
329475,0.096
329479,0.081
329494,0.094
329500,0.085
329503,0.057
329512,0.069
329514,0.107
329521,0.067
329526,0.09
329531,0.054
329534,0.086
329545,0.09
329553,0.058
329569,0.085
329571,0.07
329580,0.081
329585,0.119
329588,0.095
329603,0.09
329605,0.076
329611,0.089
329613,0.089
329615,0.075
329618,0.065
329623,0.059
329626,0.07
329678,0.057
329690,0.075
329693,0.118
329698,0.077
329700,0.079
329706,0.057
329709,0.095
329713,0.096
329716,0.067
329717,0.081
329719,0.081
329720,0.059
329737,0.075
329741,0.083
329742,0.075
329749,0.102
329765,0.069
329771,0.07
329775,0.075
329779,0.059
329781,0.069
329788,0.078
329798,0.07
329799,0.054
329810,0.107
329811,0.075
329812,0.054
329819,0.091
329822,0.084
329826,0.069
329843,0.079
329846,0.059
329856,0.079
329871,0.077
329882,0.078
329885,0.067
329893,0.07
329898,0.067
329903,0.089
329916,0.079
329918,0.073
329934,0.069
329942,0.081
329949,0.089
329958,0.095
329965,0.082
329969,0.059
329972,0.088
329981,0.093
329988,0.076
329989,0.081
330004,0.114
330006,0.097
330014,0.081
330025,0.114
330040,0.091
330047,0.104
330070,0.092
330074,0.071
330075,0.061
330085,0.077
